id,statePath/0/id,name,score,won,kills,killAssistsReceived,killAssistsGiven,killAssistsReceivedFromPlayer/0/id,killAssistsReceivedFromPlayer/0/playerId,killAssistsReceivedFromPlayer/0/killAssistsReceived,killAssistsReceivedFromPlayer/1/id,killAssistsReceivedFromPlayer/1/playerId,killAssistsReceivedFromPlayer/1/killAssistsReceived,killAssistsReceivedFromPlayer/2/id,killAssistsReceivedFromPlayer/2/playerId,killAssistsReceivedFromPlayer/2/killAssistsReceived,killAssistsReceivedFromPlayer/3/id,killAssistsReceivedFromPlayer/3/playerId,killAssistsReceivedFromPlayer/3/killAssistsReceived,killAssistsReceivedFromPlayer/4/id,killAssistsReceivedFromPlayer/4/playerId,killAssistsReceivedFromPlayer/4/killAssistsReceived,weaponKills/glock,weaponKills/usp_silencer,weaponKills/galilar,weaponKills/ak47,weaponKills/mac10,weaponKills/awp,weaponKills/tec9,weaponKills/hkp2000,weaponKills/mp9,weaponKills/famas,weaponKills/xm1014,weaponKills/m4a1,weaponKills/m4a1_silencer,weaponKills/hegrenade,weaponKills/cz75a,weaponKills/mag7,weaponKills/deagle,weaponKills/aug,teamkills,teamkillAssistsReceived,teamkillAssistsGiven,teamkillAssistsReceivedFromPlayer/0/id,teamkillAssistsReceivedFromPlayer/0/playerId,teamkillAssistsReceivedFromPlayer/0/teamkillAssistsReceived,weaponTeamkills/hegrenade,selfkills,deaths,structuresDestroyed,structuresCaptured,objectives/0/id,objectives/0/statePath/0/id,objectives/0/type,objectives/0/completionCount,objectives/1/id,objectives/1/statePath/0/id,objectives/1/type,objectives/1/completionCount,objectives/2/id,objectives/2/statePath/0/id,objectives/2/type,objectives/2/completionCount,objectives/3/id,objectives/3/statePath/0/id,objectives/3/type,objectives/3/completionCount,objectives/4/id,objectives/4/statePath/0/id,objectives/4/type,objectives/4/completionCount,players/0/id,players/0/statePath/0/id,players/0/name,players/0/participationStatus,players/0/kills,players/0/killAssistsReceived,players/0/killAssistsGiven,players/0/killAssistsReceivedFromPlayer/0/id,players/0/killAssistsReceivedFromPlayer/0/playerId,players/0/killAssistsReceivedFromPlayer/0/killAssistsReceived,players/0/killAssistsReceivedFromPlayer/1/id,players/0/killAssistsReceivedFromPlayer/1/playerId,players/0/killAssistsReceivedFromPlayer/1/killAssistsReceived,players/0/killAssistsReceivedFromPlayer/2/id,players/0/killAssistsReceivedFromPlayer/2/playerId,players/0/killAssistsReceivedFromPlayer/2/killAssistsReceived,players/0/killAssistsReceivedFromPlayer/3/id,players/0/killAssistsReceivedFromPlayer/3/playerId,players/0/killAssistsReceivedFromPlayer/3/killAssistsReceived,players/0/weaponKills/glock,players/0/weaponKills/usp_silencer,players/0/weaponKills/mac10,players/0/weaponKills/galilar,players/0/weaponKills/ak47,players/0/weaponKills/m4a1_silencer,players/0/weaponKills/famas,players/0/weaponKills/mp9,players/0/teamkills,players/0/teamkillAssistsReceived,players/0/teamkillAssistsGiven,players/0/selfkills,players/0/deaths,players/0/structuresDestroyed,players/0/structuresCaptured,players/0/objectives/0/id,players/0/objectives/0/statePath/0/id,players/0/objectives/0/type,players/0/objectives/0/completionCount,players/0/objectives/1/id,players/0/objectives/1/statePath/0/id,players/0/objectives/1/type,players/0/objectives/1/completionCount,players/0/externalLinks/0/dataProvider/name,players/0/externalLinks/0/externalEntity/id,players/0/headshots,players/0/teamHeadshots,players/1/id,players/1/statePath/0/id,players/1/name,players/1/participationStatus,players/1/kills,players/1/killAssistsReceived,players/1/killAssistsGiven,players/1/killAssistsReceivedFromPlayer/0/id,players/1/killAssistsReceivedFromPlayer/0/playerId,players/1/killAssistsReceivedFromPlayer/0/killAssistsReceived,players/1/killAssistsReceivedFromPlayer/1/id,players/1/killAssistsReceivedFromPlayer/1/playerId,players/1/killAssistsReceivedFromPlayer/1/killAssistsReceived,players/1/killAssistsReceivedFromPlayer/2/id,players/1/killAssistsReceivedFromPlayer/2/playerId,players/1/killAssistsReceivedFromPlayer/2/killAssistsReceived,players/1/killAssistsReceivedFromPlayer/3/id,players/1/killAssistsReceivedFromPlayer/3/playerId,players/1/killAssistsReceivedFromPlayer/3/killAssistsReceived,players/1/weaponKills/glock,players/1/weaponKills/galilar,players/1/weaponKills/tec9,players/1/weaponKills/ak47,players/1/weaponKills/mp9,players/1/weaponKills/m4a1_silencer,players/1/weaponKills/usp_silencer,players/1/weaponKills/cz75a,players/1/weaponKills/xm1014,players/1/weaponKills/aug,players/1/teamkills,players/1/teamkillAssistsReceived,players/1/teamkillAssistsGiven,players/1/selfkills,players/1/deaths,players/1/structuresDestroyed,players/1/structuresCaptured,players/1/objectives/0/id,players/1/objectives/0/statePath/0/id,players/1/objectives/0/type,players/1/objectives/0/completionCount,players/1/externalLinks/0/dataProvider/name,players/1/externalLinks/0/externalEntity/id,players/1/headshots,players/1/teamHeadshots,players/2/id,players/2/statePath/0/id,players/2/name,players/2/participationStatus,players/2/kills,players/2/killAssistsReceived,players/2/killAssistsGiven,players/2/killAssistsReceivedFromPlayer/0/id,players/2/killAssistsReceivedFromPlayer/0/playerId,players/2/killAssistsReceivedFromPlayer/0/killAssistsReceived,players/2/killAssistsReceivedFromPlayer/1/id,players/2/killAssistsReceivedFromPlayer/1/playerId,players/2/killAssistsReceivedFromPlayer/1/killAssistsReceived,players/2/killAssistsReceivedFromPlayer/2/id,players/2/killAssistsReceivedFromPlayer/2/playerId,players/2/killAssistsReceivedFromPlayer/2/killAssistsReceived,players/2/killAssistsReceivedFromPlayer/3/id,players/2/killAssistsReceivedFromPlayer/3/playerId,players/2/killAssistsReceivedFromPlayer/3/killAssistsReceived,players/2/weaponKills/ak47,players/2/weaponKills/mp9,players/2/weaponKills/galilar,players/2/weaponKills/m4a1_silencer,players/2/weaponKills/hegrenade,players/2/weaponKills/famas,players/2/weaponKills/m4a1,players/2/weaponKills/deagle,players/2/teamkills,players/2/teamkillAssistsReceived,players/2/teamkillAssistsGiven,players/2/teamkillAssistsReceivedFromPlayer/0/id,players/2/teamkillAssistsReceivedFromPlayer/0/playerId,players/2/teamkillAssistsReceivedFromPlayer/0/teamkillAssistsReceived,players/2/weaponTeamkills/hegrenade,players/2/selfkills,players/2/deaths,players/2/structuresDestroyed,players/2/structuresCaptured,players/2/objectives/0/id,players/2/objectives/0/statePath/0/id,players/2/objectives/0/type,players/2/objectives/0/completionCount,players/2/objectives/1/id,players/2/objectives/1/statePath/0/id,players/2/objectives/1/type,players/2/objectives/1/completionCount,players/2/objectives/2/id,players/2/objectives/2/statePath/0/id,players/2/objectives/2/type,players/2/objectives/2/completionCount,players/2/objectives/3/id,players/2/objectives/3/statePath/0/id,players/2/objectives/3/type,players/2/objectives/3/completionCount,players/2/externalLinks/0/dataProvider/name,players/2/externalLinks/0/externalEntity/id,players/2/headshots,players/2/teamHeadshots,players/3/id,players/3/statePath/0/id,players/3/name,players/3/participationStatus,players/3/kills,players/3/killAssistsReceived,players/3/killAssistsGiven,players/3/killAssistsReceivedFromPlayer/0/id,players/3/killAssistsReceivedFromPlayer/0/playerId,players/3/killAssistsReceivedFromPlayer/0/killAssistsReceived,players/3/killAssistsReceivedFromPlayer/1/id,players/3/killAssistsReceivedFromPlayer/1/playerId,players/3/killAssistsReceivedFromPlayer/1/killAssistsReceived,players/3/killAssistsReceivedFromPlayer/2/id,players/3/killAssistsReceivedFromPlayer/2/playerId,players/3/killAssistsReceivedFromPlayer/2/killAssistsReceived,players/3/weaponKills/awp,players/3/weaponKills/ak47,players/3/weaponKills/xm1014,players/3/weaponKills/m4a1_silencer,players/3/weaponKills/usp_silencer,players/3/weaponKills/deagle,players/3/weaponKills/tec9,players/3/teamkills,players/3/teamkillAssistsReceived,players/3/teamkillAssistsGiven,players/3/selfkills,players/3/deaths,players/3/structuresDestroyed,players/3/structuresCaptured,players/3/objectives/0/id,players/3/objectives/0/statePath/0/id,players/3/objectives/0/type,players/3/objectives/0/completionCount,players/3/objectives/1/id,players/3/objectives/1/statePath/0/id,players/3/objectives/1/type,players/3/objectives/1/completionCount,players/3/objectives/2/id,players/3/objectives/2/statePath/0/id,players/3/objectives/2/type,players/3/objectives/2/completionCount,players/3/objectives/3/id,players/3/objectives/3/statePath/0/id,players/3/objectives/3/type,players/3/objectives/3/completionCount,players/3/externalLinks/0/dataProvider/name,players/3/externalLinks/0/externalEntity/id,players/3/headshots,players/3/teamHeadshots,players/4/id,players/4/statePath/0/id,players/4/name,players/4/participationStatus,players/4/kills,players/4/killAssistsReceived,players/4/killAssistsGiven,players/4/killAssistsReceivedFromPlayer/0/id,players/4/killAssistsReceivedFromPlayer/0/playerId,players/4/killAssistsReceivedFromPlayer/0/killAssistsReceived,players/4/killAssistsReceivedFromPlayer/1/id,players/4/killAssistsReceivedFromPlayer/1/playerId,players/4/killAssistsReceivedFromPlayer/1/killAssistsReceived,players/4/killAssistsReceivedFromPlayer/2/id,players/4/killAssistsReceivedFromPlayer/2/playerId,players/4/killAssistsReceivedFromPlayer/2/killAssistsReceived,players/4/killAssistsReceivedFromPlayer/3/id,players/4/killAssistsReceivedFromPlayer/3/playerId,players/4/killAssistsReceivedFromPlayer/3/killAssistsReceived,players/4/weaponKills/mac10,players/4/weaponKills/ak47,players/4/weaponKills/hkp2000,players/4/weaponKills/famas,players/4/weaponKills/m4a1,players/4/weaponKills/mag7,players/4/weaponKills/cz75a,players/4/weaponKills/m4a1_silencer,players/4/weaponKills/galilar,players/4/teamkills,players/4/teamkillAssistsReceived,players/4/teamkillAssistsGiven,players/4/selfkills,players/4/deaths,players/4/structuresDestroyed,players/4/structuresCaptured,players/4/objectives/0/id,players/4/objectives/0/statePath/0/id,players/4/objectives/0/type,players/4/objectives/0/completionCount,players/4/objectives/1/id,players/4/objectives/1/statePath/0/id,players/4/objectives/1/type,players/4/objectives/1/completionCount,players/4/externalLinks/0/dataProvider/name,players/4/externalLinks/0/externalEntity/id,players/4/headshots,players/4/teamHeadshots,headshots,teamHeadshots,killAssistsReceivedFromPlayer/5/id,killAssistsReceivedFromPlayer/5/playerId,killAssistsReceivedFromPlayer/5/killAssistsReceived,weaponKills/elite,weaponKills/molotov,players/0/weaponKills/awp,players/0/weaponKills/deagle,players/0/objectives/2/id,players/0/objectives/2/statePath/0/id,players/0/objectives/2/type,players/0/objectives/2/completionCount,players/0/objectives/3/id,players/0/objectives/3/statePath/0/id,players/0/objectives/3/type,players/0/objectives/3/completionCount,players/1/weaponKills/elite,players/1/weaponKills/molotov,players/1/weaponKills/deagle,players/1/objectives/1/id,players/1/objectives/1/statePath/0/id,players/1/objectives/1/type,players/1/objectives/1/completionCount,players/1/objectives/2/id,players/1/objectives/2/statePath/0/id,players/1/objectives/2/type,players/1/objectives/2/completionCount,players/1/objectives/3/id,players/1/objectives/3/statePath/0/id,players/1/objectives/3/type,players/1/objectives/3/completionCount,players/2/weaponKills/glock,players/2/weaponKills/awp,players/2/weaponKills/usp_silencer,players/3/killAssistsReceivedFromPlayer/3/id,players/3/killAssistsReceivedFromPlayer/3/playerId,players/3/killAssistsReceivedFromPlayer/3/killAssistsReceived,players/3/weaponKills/molotov,players/3/weaponKills/mp9,players/3/weaponKills/galilar,players/3/weaponKills/glock,players/4/weaponKills/deagle,players/4/weaponKills/usp_silencer,players/4/weaponKills/mp9
47336,47336,forZe,0,false,165,35,35,killAssistsReceivedFromPlayer-76561198350362302,76561198350362302,9,killAssistsReceivedFromPlayer-76561198031908632,76561198031908632,11,killAssistsReceivedFromPlayer-76561198026088156,76561198026088156,5,killAssistsReceivedFromPlayer-76561198365697700,76561198365697700,6,killAssistsReceivedFromPlayer-76561198059614402,76561198059614402,4,2,7,9,56,3,16,5,4,8,4,5,14,23,1,2,2,3,1,1,1,1,teamkillAssistsReceivedFromPlayer-76561198042070812,76561198042070812,1,1,0,194,0,0,plantBomb,plantBomb,plantBomb,6,explodeBomb,explodeBomb,explodeBomb,2,beginDefuseWithoutKit,beginDefuseWithoutKit,beginDefuseWithoutKit,6,defuseBomb,defuseBomb,defuseBomb,4,beginDefuseWithKit,beginDefuseWithKit,beginDefuseWithKit,1,76561198350362302,76561198350362302,r3salt,active,32,6,9,killAssistsReceivedFromPlayer-76561198031908632,76561198031908632,2,killAssistsReceivedFromPlayer-76561198026088156,76561198026088156,2,killAssistsReceivedFromPlayer-76561198365697700,76561198365697700,1,killAssistsReceivedFromPlayer-76561198059614402,76561198059614402,1,1,5,1,3,13,4,1,4,0,0,0,0,41,0,0,beginDefuseWithoutKit,beginDefuseWithoutKit,beginDefuseWithoutKit,3,defuseBomb,defuseBomb,defuseBomb,2,STEAM,76561198350362302,22,0,76561198026088156,76561198026088156,Jerry,active,34,4,5,killAssistsReceivedFromPlayer-76561198350362302,76561198350362302,1,killAssistsReceivedFromPlayer-76561198031908632,76561198031908632,1,killAssistsReceivedFromPlayer-76561198059614402,76561198059614402,1,killAssistsReceivedFromPlayer-76561198365697700,76561198365697700,1,1,3,4,11,2,7,1,1,3,1,0,0,0,0,37,0,0,plantBomb,plantBomb,plantBomb,1,STEAM,76561198026088156,17,0,76561198365697700,76561198365697700,shalfey,active,35,9,6,killAssistsReceivedFromPlayer-76561198031908632,76561198031908632,5,killAssistsReceivedFromPlayer-76561198350362302,76561198350362302,2,killAssistsReceivedFromPlayer-76561198059614402,76561198059614402,1,killAssistsReceivedFromPlayer-76561198026088156,76561198026088156,1,18,2,2,8,1,1,2,1,1,1,0,teamkillAssistsReceivedFromPlayer-76561198042070812,76561198042070812,1,1,0,41,0,0,plantBomb,plantBomb,plantBomb,3,explodeBomb,explodeBomb,explodeBomb,1,beginDefuseWithKit,beginDefuseWithKit,beginDefuseWithKit,1,defuseBomb,defuseBomb,defuseBomb,1,STEAM,76561198365697700,14,0,76561198059614402,76561198059614402,zorte,active,32,9,4,killAssistsReceivedFromPlayer-76561198350362302,76561198350362302,4,killAssistsReceivedFromPlayer-76561198031908632,76561198031908632,3,killAssistsReceivedFromPlayer-76561198365697700,76561198365697700,2,16,7,2,3,1,2,1,0,0,0,0,36,0,0,plantBomb,plantBomb,plantBomb,1,explodeBomb,explodeBomb,explodeBomb,1,beginDefuseWithoutKit,beginDefuseWithoutKit,beginDefuseWithoutKit,1,defuseBomb,defuseBomb,defuseBomb,1,STEAM,76561198059614402,11,0,76561198031908632,76561198031908632,Krad,active,32,7,11,killAssistsReceivedFromPlayer-76561198365697700,76561198365697700,2,killAssistsReceivedFromPlayer-76561198059614402,76561198059614402,1,killAssistsReceivedFromPlayer-76561198026088156,76561198026088156,2,killAssistsReceivedFromPlayer-76561198350362302,76561198350362302,2,2,7,4,2,12,2,1,1,1,0,0,1,0,39,0,0,plantBomb,plantBomb,plantBomb,1,beginDefuseWithoutKit,beginDefuseWithoutKit,beginDefuseWithoutKit,2,STEAM,76561198031908632,21,0,85,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3128,3128,ECSTATIC,1,false,193,29,29,killAssistsReceivedFromPlayer-76561198070876270,76561198070876270,2,killAssistsReceivedFromPlayer-76561198102263776,76561198102263776,3,killAssistsReceivedFromPlayer-76561198031908632,76561198031908632,1,killAssistsReceivedFromPlayer-76561198042070812,76561198042070812,9,killAssistsReceivedFromPlayer-76561198030545997,76561198030545997,10,9,5,10,89,2,26,,,5,6,,,34,,,,4,,0,0,0,,,,,0,165,0,0,beginDefuseWithKit,beginDefuseWithKit,beginDefuseWithKit,8,defuseBomb,defuseBomb,defuseBomb,2,plantBomb,plantBomb,plantBomb,21,explodeBomb,explodeBomb,explodeBomb,10,,,,,76561198102263776,76561198102263776,salazar,active,47,6,3,killAssistsReceivedFromPlayer-76561198030545997,76561198030545997,2,killAssistsReceivedFromPlayer-76561198042070812,76561198042070812,3,killAssistsReceivedFromPlayer-76561198047198945,76561198047198945,1,,,,2,3,,4,5,4,3,,0,0,0,0,29,0,0,beginDefuseWithKit,beginDefuseWithKit,beginDefuseWithKit,1,defuseBomb,defuseBomb,defuseBomb,1,STEAM,76561198102263776,16,0,76561198047198945,76561198047198945,kraghen,active,39,6,4,killAssistsReceivedFromPlayer-76561198042070812,76561198042070812,2,killAssistsReceivedFromPlayer-76561198030545997,76561198030545997,4,,,,,,,1,1,,29,,5,,,,,0,0,0,0,34,0,0,beginDefuseWithKit,beginDefuseWithKit,beginDefuseWithKit,7,STEAM,76561198047198945,22,0,76561198030545997,76561198030545997,Queenix,active,36,4,10,killAssistsReceivedFromPlayer-76561198070876270,76561198070876270,2,killAssistsReceivedFromPlayer-76561198102263776,76561198102263776,1,killAssistsReceivedFromPlayer-76561198047198945,76561198047198945,1,,,,13,,4,11,,2,,,0,0,0,,,,,0,31,0,0,plantBomb,plantBomb,plantBomb,5,explodeBomb,explodeBomb,explodeBomb,1,,,,,,,,,STEAM,76561198030545997,28,0,76561198042070812,76561198042070812,maNkz,active,36,6,10,killAssistsReceivedFromPlayer-76561198031908632,76561198031908632,1,killAssistsReceivedFromPlayer-76561198047198945,76561198047198945,2,killAssistsReceivedFromPlayer-76561198030545997,76561198030545997,2,,18,,11,,,,0,0,0,0,36,0,0,plantBomb,plantBomb,plantBomb,7,explodeBomb,explodeBomb,explodeBomb,4,,,,,,,,,STEAM,76561198042070812,25,0,76561198070876270,76561198070876270,Nodios,active,35,7,2,killAssistsReceivedFromPlayer-76561198102263776,76561198102263776,1,killAssistsReceivedFromPlayer-76561198042070812,76561198042070812,4,killAssistsReceivedFromPlayer-76561198030545997,76561198030545997,2,,,,2,24,,1,,,,3,,0,0,0,0,35,0,0,,,,,,,,,STEAM,76561198070876270,27,0,118,0,killAssistsReceivedFromPlayer-76561198047198945,76561198047198945,4,1,2,25,1,plantBomb,plantBomb,plantBomb,8,explodeBomb,explodeBomb,explodeBomb,4,1,1,1,defuseBomb,defuseBomb,defuseBomb,1,plantBomb,plantBomb,plantBomb,1,explodeBomb,explodeBomb,explodeBomb,1,4,1,1,killAssistsReceivedFromPlayer-76561198102263776,76561198102263776,1,1,3,1,2,2,1,2
